날짜,시간,시간별단가,1호기(와트시)(1_3호),2호기(와트시)(4_6호),3호기(와트시)(7_10호),합계(와트시),합계(킬로와트시),호수위(ELm),해수위(ELm),일시,평균강수량(mm),낙차
2024-01-09,05:00,122.99,0.0,0.0,0.0,0.0,0.0,-0.91,1.61,2024-01-09 05:00:00,0.0,2.52
2024-01-09,06:00,122.99,0.0,0.0,0.0,0.0,0.0,-1.21,0.53,2024-01-09 06:00:00,0.0,1.74
2024-01-09,07:00,143.02,0.0,0.0,0.0,0.0,0.0,-1.53,-1.6,2024-01-09 07:00:00,0.0,-0.07000000000000006
2024-01-09,08:00,159.95,0.0,0.0,0.0,0.0,0.0,-1.81,-2.44,2024-01-09 08:00:00,0.0,-0.6299999999999999
2024-01-09,09:00,166.64,0.0,0.0,0.0,0.0,0.0,-2.56,-3.07,2024-01-09 09:00:00,0.0,-0.5099999999999998
2024-01-09,10:00,160.68,0.0,0.0,0.0,0.0,0.0,-3.01,-2.63,2024-01-09 10:00:00,0.1666666666666666,0.3799999999999999
2024-01-09,11:00,187.07,0.0,0.0,0.0,0.0,0.0,-2.61,-1.22,2024-01-09 11:00:00,0.0,1.39
2024-01-09,12:00,187.07,0.0,0.0,0.0,0.0,0.0,-2.82,-0.48,2024-01-09 12:00:00,0.0,2.34
2024-01-09,13:00,187.07,7345110.2,7941019.18,4026125.57,19312254.95,19312.25,-2.96,0.94,2024-01-09 13:00:00,0.25,3.9
2024-01-09,14:00,187.07,52116464.97,53496927.34,29845177.01,135458569.32,135458.57,-2.77,1.98,2024-01-09 14:00:00,0.0833333333333333,4.75
2024-01-09,15:00,187.07,72649978.15,73272721.34,35790719.31,181713418.8,181713.42,-1.83,2.77,2024-01-09 15:00:00,0.0833333333333333,4.6
2024-01-09,16:00,187.07,62346088.37,66678095.7,28478099.81,157502283.88,157502.28,-1.77,1.89,2024-01-09 16:00:00,0.0833333333333333,3.66
2024-01-09,17:00,187.07,51179882.65,51149661.96,25618725.93,127948270.54,127948.27,-1.51,1.01,2024-01-09 17:00:00,0.0833333333333333,2.52
2024-01-09,18:00,187.07,20616996.72,17282447.07,8288929.47,46188373.26,46188.37,-0.9,0.98,2024-01-09 18:00:00,0.0833333333333333,1.88
2024-01-09,19:00,159.93,0.0,0.0,0.0,0.0,0.0,-0.84,-0.28,2024-01-09 19:00:00,0.0,0.5599999999999999
2024-01-09,20:00,159.93,0.0,0.0,0.0,0.0,0.0,-1.14,-1.53,2024-01-09 20:00:00,0.0,-0.3900000000000001
2024-01-09,21:00,159.66,0.0,0.0,0.0,0.0,0.0,-1.27,-1.58,2024-01-09 21:00:00,0.0,-0.31000000000000005
2024-01-09,22:00,157.14,0.0,0.0,0.0,0.0,0.0,-1.6,-1.85,2024-01-09 22:00:00,0.0,-0.25
2024-01-09,23:00,153.61,0.0,0.0,0.0,0.0,0.0,-1.89,-1.23,2024-01-09 23:00:00,0.0,0.6599999999999999
2024-01-09,00:00,146.18,0.0,0.0,0.0,0.0,0.0,-1.94,-0.27,2024-01-09 00:00:00,0.0,1.67
2024-01-10,01:00,123.06,0.0,0.0,0.0,0.0,0.0,-2.08,0.23,2024-01-10 01:00:00,0.0,2.31
2024-01-10,02:00,123.06,7982108.62,11203065.3,4289556.83,23474730.75,23474.73,-2.2,1.64,2024-01-10 02:00:00,0.0,3.84
2024-01-10,03:00,92.47,42571737.0,41315468.29,18696157.99,102583363.28,102583.36,-1.81,3.14,2024-01-10 03:00:00,0.0,4.95
2024-01-10,04:00,92.47,42369204.78,46100655.9,23022420.19,111492280.87,111492.28,-1.4,2.93,2024-01-10 04:00:00,0.0,4.33
2024-01-10,05:00,100.07,34165737.64,29008235.38,14860704.98,78034678.0,78034.68,-1.32,2.0,2024-01-10 05:00:00,0.0,3.3200000000000003
2024-01-10,06:00,143.06,2773416.35,2455356.25,1019915.04,6248687.64,6248.69,-1.09,0.3,2024-01-10 06:00:00,0.0,1.3900000000000001
2024-01-10,07:00,143.06,0.0,0.0,0.0,0.0,0.0,-1.26,-1.12,2024-01-10 07:00:00,0.0,0.1399999999999999
2024-01-10,08:00,166.63,0.0,0.0,0.0,0.0,0.0,-1.56,-2.59,2024-01-10 08:00:00,0.0,-1.0299999999999998
2024-01-10,09:00,166.63,0.0,0.0,0.0,0.0,0.0,-2.4,-3.86,2024-01-10 09:00:00,0.0,-1.46
2024-01-10,10:00,166.63,0.0,0.0,0.0,0.0,0.0,-3.28,-4.31,2024-01-10 10:00:00,0.0,-1.0299999999999998
2024-01-10,11:00,166.63,0.0,0.0,0.0,0.0,0.0,-3.3,-3.55,2024-01-10 11:00:00,0.0,-0.25
2024-01-10,12:00,227.73,0.0,0.0,0.0,0.0,0.0,-3.63,-3.31,2024-01-10 12:00:00,0.0,0.31999999999999984
2024-01-10,13:00,167.38,0.0,0.0,0.0,0.0,0.0,-3.58,-1.88,2024-01-10 13:00:00,0.0,1.7000000000000002
2024-01-10,14:00,170.03,44447011.98,43869938.22,19258550.58,107575500.78,107575.5,-2.99,0.16,2024-01-10 14:00:00,0.0,3.1500000000000004
2024-01-10,15:00,170.03,67828351.41,76316762.93,41752648.13,185897762.47,185897.76,-2.49,0.79,2024-01-10 15:00:00,0.0,3.2800000000000002
2024-01-10,16:00,170.03,82202718.76,81383797.16,39305768.48,202892284.4,202892.28,-2.36,1.34,2024-01-10 16:00:00,0.0,3.7
2024-01-10,17:00,170.03,72752581.58,80456880.22,36486691.39,189696153.19,189696.15,-1.82,1.58,2024-01-10 17:00:00,0.0,3.4000000000000004
2024-01-10,18:00,170.03,57252786.9,54123424.79,26451469.86,137827681.55,137827.68,-1.67,1.44,2024-01-10 18:00:00,0.0,3.11
2024-01-10,19:00,158.95,34034815.69,30030022.23,13736342.77,77801180.69,77801.18,-1.22,1.22,2024-01-10 19:00:00,0.0,2.44
2024-01-10,20:00,159.97,3580520.81,3953440.72,1873560.9,9407522.43,9407.52,-0.93,-0.59,2024-01-10 20:00:00,0.0,0.3400000000000001
2024-01-10,21:00,159.03,0.0,0.0,0.0,0.0,0.0,-1.08,-1.38,2024-01-10 21:00:00,0.0,-0.2999999999999998
2024-01-10,22:00,158.95,0.0,0.0,0.0,0.0,0.0,-1.67,-1.93,2024-01-10 22:00:00,0.0,-0.26
2024-01-10,23:00,141.63,0.0,0.0,0.0,0.0,0.0,-2.27,-2.14,2024-01-10 23:00:00,0.0,0.1299999999999999
2024-01-10,00:00,141.63,0.0,0.0,0.0,0.0,0.0,-2.69,-1.82,2024-01-10 00:00:00,0.0,0.8699999999999999
2024-01-11,01:00,122.99,0.0,0.0,0.0,0.0,0.0,-2.44,-0.49,2024-01-11 01:00:00,0.0,1.95
2024-01-11,02:00,122.99,0.0,3662843.28,0.0,3662843.28,3662.84,-2.28,0.71,2024-01-11 02:00:00,0.0,2.9899999999999998
2024-01-11,03:00,92.59,50459932.57,48912914.06,23353745.7,122726592.33,122726.59,-2.09,2.27,2024-01-11 03:00:00,0.0,4.359999999999999
2024-01-11,04:00,92.57,59165397.05,56815315.08,27313670.3,143294382.43,143294.38,-1.98,2.87,2024-01-11 04:00:00,0.0,4.85
2024-01-11,05:00,92.59,52447990.67,49171323.58,25526796.47,127146110.72,127146.11,-1.34,3.23,2024-01-11 05:00:00,0.0,4.57
2024-01-11,06:00,108.99,40388805.24,40132539.71,19993285.12,100514630.07,100514.63,-1.39,1.84,2024-01-11 06:00:00,0.0,3.23
2024-01-11,07:00,157.51,6027683.1,5818112.2,2982979.74,14828775.04,14828.78,-0.98,0.18,2024-01-11 07:00:00,0.0,1.16
2024-01-11,08:00,157.51,0.0,0.0,0.0,0.0,0.0,-1.07,-0.69,2024-01-11 08:00:00,0.0,0.3800000000000001
2024-01-11,09:00,167.34,0.0,0.0,0.0,0.0,0.0,-1.86,-2.57,2024-01-11 09:00:00,0.0,-0.7099999999999997
2024-01-11,10:00,167.34,0.0,0.0,0.0,0.0,0.0,-2.54,-3.65,2024-01-11 10:00:00,0.0,-1.1099999999999999
2024-01-11,11:00,187.07,0.0,0.0,0.0,0.0,0.0,-3.23,-4.11,2024-01-11 11:00:00,0.0,-0.8800000000000003
2024-01-11,12:00,187.07,0.0,0.0,0.0,0.0,0.0,-3.8,-3.57,2024-01-11 12:00:00,0.0,0.22999999999999998
2024-01-11,13:00,187.07,0.0,0.0,0.0,0.0,0.0,-3.53,-2.58,2024-01-11 13:00:00,0.0,0.9499999999999997
2024-01-11,14:00,187.07,14425160.65,11510773.73,5047597.38,30983531.76,30983.53,-3.65,-0.65,2024-01-11 14:00:00,0.0,3.0
2024-01-11,15:00,187.07,73726305.27,63486821.81,33078145.05,170291272.13,170291.27,-2.51,0.42,2024-01-11 15:00:00,0.0,2.9299999999999997
2024-01-11,16:00,187.07,92348540.76,91101543.93,42830303.58,226280388.27,226280.39,-2.43,2.0,2024-01-11 16:00:00,0.0,4.43
2024-01-11,17:00,187.07,104211091.1,97373224.92,41470401.18,243054717.2,243054.72,-2.04,2.39,2024-01-11 17:00:00,0.0,4.43
2024-01-11,18:00,187.07,82317108.74,82314585.1,40373605.53,205005299.37,205005.3,-1.65,2.44,2024-01-11 18:00:00,0.0,4.09
2024-01-11,19:00,165.52,52839242.1,52378259.29,30513422.9,135730924.29,135730.92,-1.3,1.38,2024-01-11 19:00:00,0.0,2.6799999999999997
2024-01-11,20:00,165.52,22124432.0,23284074.34,12444162.83,57852669.17,57852.67,-0.81,0.33,2024-01-11 20:00:00,0.0,1.1400000000000001
2024-01-11,21:00,165.52,0.0,0.0,0.0,0.0,0.0,-1.25,-0.97,2024-01-11 21:00:00,0.0,0.28
2024-01-11,22:00,158.85,0.0,0.0,0.0,0.0,0.0,-1.15,-1.53,2024-01-11 22:00:00,0.0,-0.3800000000000001
2024-01-11,23:00,158.25,0.0,0.0,0.0,0.0,0.0,-1.83,-2.34,2024-01-11 23:00:00,0.0,-0.5099999999999998
2024-01-11,00:00,141.52,0.0,0.0,0.0,0.0,0.0,-2.65,-2.53,2024-01-11 00:00:00,0.0,0.1200000000000001
2024-01-12,01:00,154.26,0.0,0.0,0.0,0.0,0.0,-2.8,-2.18,2024-01-12 01:00:00,0.0,0.6199999999999997
2024-01-12,02:00,123.06,0.0,0.0,0.0,0.0,0.0,-3.29,-0.55,2024-01-12 02:00:00,0.0,2.74
2024-01-12,03:00,123.06,22973430.54,17814994.86,8972026.43,49760451.83,49760.45,-2.83,0.68,2024-01-12 03:00:00,0.0,3.5100000000000002
2024-01-12,04:00,91.11,62993731.77,57619272.01,23878333.38,144491337.16,144491.34,-2.15,1.84,2024-01-12 04:00:00,0.0,3.99
2024-01-12,05:00,92.59,70650801.13,70491853.23,35155701.91,176298356.27,176298.36,-1.65,2.82,2024-01-12 05:00:00,0.0,4.47
2024-01-12,06:00,107.51,58451493.0,52033233.06,31447456.68,141932182.74,141932.18,-1.39,3.1,2024-01-12 06:00:00,0.0,4.49
2024-01-12,07:00,143.97,45592076.43,35139530.24,15861114.18,96592720.85,96592.72,-1.22,2.44,2024-01-12 07:00:00,0.0,3.66
2024-01-12,08:00,162.32,7032206.88,6292991.84,3147533.06,16472731.78,16472.73,-0.62,-0.7,2024-01-12 08:00:00,0.0,-0.07999999999999996
2024-01-12,09:00,162.32,0.0,0.0,0.0,0.0,0.0,-1.09,-2.38,2024-01-12 09:00:00,0.0,-1.2899999999999998
2024-01-12,10:00,162.32,0.0,0.0,0.0,0.0,0.0,-2.11,-3.59,2024-01-12 10:00:00,0.0,-1.48
2024-01-12,11:00,188.43,0.0,0.0,0.0,0.0,0.0,-2.68,-4.28,2024-01-12 11:00:00,0.0,-1.6
2024-01-12,12:00,164.82,0.0,0.0,0.0,0.0,0.0,-3.98,-4.3,2024-01-12 12:00:00,0.0,-0.31999999999999984
2024-01-12,13:00,164.82,0.0,0.0,0.0,0.0,0.0,-4.15,-3.97,2024-01-12 13:00:00,0.0,0.18000000000000016
2024-01-12,14:00,164.82,0.0,0.0,0.0,0.0,0.0,-3.96,-2.05,2024-01-12 14:00:00,0.0,1.9100000000000001
2024-01-12,15:00,164.82,45922685.42,44313967.64,20544503.48,110781156.54,110781.16,-3.54,-1.28,2024-01-12 15:00:00,0.0,2.26
2024-01-12,16:00,164.82,78168926.22,81654471.75,36756834.7,196580232.67,196580.23,-3.0,0.54,2024-01-12 16:00:00,0.0,3.54
2024-01-12,17:00,164.82,95592932.52,93543163.99,45707543.46,234843639.97,234843.64,-2.38,1.38,2024-01-12 17:00:00,0.0,3.76
2024-01-12,18:00,164.82,96882233.37,93529775.15,48216040.11,238628048.63,238628.05,-2.14,2.38,2024-01-12 18:00:00,0.0,4.52
2024-01-12,19:00,164.82,95403669.97,78096369.23,44906574.34,218406613.54,218406.61,-1.75,1.49,2024-01-12 19:00:00,0.0,3.24
2024-01-12,20:00,162.29,56464269.99,49930990.39,24079523.31,130474783.69,130474.78,-1.42,0.58,2024-01-12 20:00:00,0.0,2.0
2024-01-12,21:00,162.29,18992455.29,20781504.0,10856918.65,50630877.94,50630.88,-1.5,0.28,2024-01-12 21:00:00,0.0,1.78
2024-01-12,22:00,162.29,0.0,0.0,0.0,0.0,0.0,-1.26,-1.99,2024-01-12 22:00:00,0.0,-0.73
2024-01-12,23:00,151.24,0.0,0.0,0.0,0.0,0.0,-1.68,-2.93,2024-01-12 23:00:00,0.0,-1.2500000000000002
2024-01-12,00:00,156.98,0.0,0.0,0.0,0.0,0.0,-2.56,-3.51,2024-01-12 00:00:00,0.0,-0.9499999999999997
2024-01-13,01:00,140.07,0.0,0.0,0.0,0.0,0.0,-2.97,-3.28,2024-01-13 01:00:00,0.0,-0.3099999999999996
2024-01-13,02:00,136.02,0.0,0.0,0.0,0.0,0.0,-2.76,-2.42,2024-01-13 02:00:00,0.0,0.33999999999999986
2024-01-13,03:00,124.19,2671544.1,2876214.68,1354070.81,6901829.59,6901.83,-2.92,-0.44,2024-01-13 03:00:00,0.0,2.48
2024-01-13,04:00,103.77,39450834.26,45190632.99,20346587.49,104988054.74,104988.05,-2.84,1.34,2024-01-13 04:00:00,0.0,4.18
2024-01-13,05:00,103.77,69680725.94,65718441.73,32684306.18,168083473.85,168083.47,-2.33,2.83,2024-01-13 05:00:00,0.0,5.16
2024-01-13,06:00,104.71,77581325.59,79853829.67,32326544.24,189761699.5,189761.7,-1.53,3.05,2024-01-13 06:00:00,0.0,4.58
2024-01-13,07:00,124.19,64770287.1,61807763.92,32707094.44,159285145.46,159285.15,-1.25,3.13,2024-01-13 07:00:00,0.0,4.38
2024-01-13,08:00,128.91,34647414.47,37120993.0,14480812.62,86249220.09,86249.22,-1.07,1.21,2024-01-13 08:00:00,0.0,2.2800000000000002
2024-01-13,09:00,128.91,3826040.81,3534582.41,1669679.94,9030303.16,9030.3,-1.18,0.34,2024-01-13 09:00:00,0.0,1.52
2024-01-13,10:00,128.91,0.0,0.0,0.0,0.0,0.0,-1.32,-2.03,2024-01-13 10:00:00,0.0,-0.7099999999999997
2024-01-13,11:00,128.91,0.0,0.0,0.0,0.0,0.0,-2.19,-3.58,2024-01-13 11:00:00,0.0,-1.3900000000000001
2024-01-13,12:00,128.91,0.0,0.0,0.0,0.0,0.0,-3.25,-4.62,2024-01-13 12:00:00,0.0,-1.37
2024-01-13,13:00,103.77,0.0,0.0,0.0,0.0,0.0,-4.05,-4.35,2024-01-13 13:00:00,0.0,-0.2999999999999998
2024-01-13,14:00,104.28,0.0,0.0,0.0,0.0,0.0,-4.09,-3.72,2024-01-13 14:00:00,0.0,0.36999999999999966
2024-01-13,15:00,113.42,9455974.19,9903969.27,4234224.98,23594168.44,23594.17,-3.89,-2.24,2024-01-13 15:00:00,0.0,1.65
2024-01-13,16:00,137.63,54398875.89,54042884.62,29249439.13,137691199.64,137691.2,-3.51,-0.31,2024-01-13 16:00:00,0.0,3.1999999999999997
2024-01-13,17:00,137.63,79439826.6,88274578.97,39778494.4,207492899.97,207492.9,-2.65,1.31,2024-01-13 17:00:00,0.0,3.96
2024-01-13,18:00,140.33,83148339.72,104700349.0,51154649.31,239003338.03,239003.34,-2.37,1.57,2024-01-13 18:00:00,0.0,3.9400000000000004
2024-01-13,19:00,140.33,104211091.1,100375317.4,46088788.58,250675197.08,250675.2,-2.17,1.78,2024-01-13 19:00:00,0.0,3.95
2024-01-13,20:00,140.33,84938846.76,91820596.34,38291994.74,215051437.84,215051.44,-1.71,2.29,2024-01-13 20:00:00,0.0,4.0
2024-01-13,21:00,161.25,47387701.35,52082217.01,21178343.09,120648261.45,120648.26,-1.38,1.19,2024-01-13 21:00:00,0.0,2.57
2024-01-13,22:00,139.38,13832023.39,16038259.39,5694421.88,35564704.66,35564.7,-0.67,-0.52,2024-01-13 22:00:00,0.0,0.15000000000000002
2024-01-13,23:00,138.34,0.0,0.0,0.0,0.0,0.0,-1.04,-1.68,2024-01-13 23:00:00,0.0,-0.6399999999999999
2024-01-13,00:00,136.92,0.0,0.0,0.0,0.0,0.0,-1.68,-3.51,2024-01-13 00:00:00,0.0,-1.8299999999999998
2024-01-14,01:00,136.92,0.0,0.0,0.0,0.0,0.0,-2.65,-3.28,2024-01-14 01:00:00,0.0,-0.6299999999999999
2024-01-14,02:00,89.13,0.0,0.0,0.0,0.0,0.0,-3.03,-2.43,2024-01-14 02:00:00,0.0,0.5999999999999996
2024-01-14,03:00,89.13,0.0,0.0,0.0,0.0,0.0,-2.76,-1.61,2024-01-14 03:00:00,0.0,1.1499999999999997
2024-01-14,04:00,89.13,14494592.15,17106144.06,6637074.48,38237810.69,38237.81,-2.73,-0.29,2024-01-14 04:00:00,0.0,2.44
2024-01-14,05:00,80.32,59407367.31,59198038.44,24483540.39,143088946.14,143088.95,-2.6,2.55,2024-01-14 05:00:00,0.0,5.15
2024-01-14,06:00,78.38,71239274.96,78094592.88,40479259.34,189813127.18,189813.13,-1.98,4.13,2024-01-14 06:00:00,0.0,6.109999999999999
2024-01-14,07:00,87.05,87707146.21,82859540.64,44022116.63,214588803.48,214588.8,-1.52,3.88,2024-01-14 07:00:00,0.0,5.4
2024-01-14,08:00,90.24,66004904.88,57734907.36,33103980.7,156843792.94,156843.79,-1.7,2.99,2024-01-14 08:00:00,0.0,4.69
2024-01-14,09:00,90.24,26087175.9,30284656.03,13185468.57,69557300.5,69557.3,-1.16,1.34,2024-01-14 09:00:00,0.0,2.5
2024-01-14,10:00,90.24,0.0,0.0,0.0,0.0,0.0,-0.89,-0.72,2024-01-14 10:00:00,0.0,0.17000000000000004
2024-01-14,11:00,90.24,0.0,0.0,0.0,0.0,0.0,-1.8,-2.77,2024-01-14 11:00:00,0.0,-0.97
2024-01-14,12:00,90.24,0.0,0.0,0.0,0.0,0.0,-2.6,-3.46,2024-01-14 12:00:00,0.0,-0.8599999999999999
2024-01-14,13:00,90.24,0.0,0.0,0.0,0.0,0.0,-3.25,-3.66,2024-01-14 13:00:00,0.3333333333333333,-0.41000000000000014
2024-01-14,14:00,90.24,0.0,0.0,0.0,0.0,0.0,-3.48,-4.09,2024-01-14 14:00:00,1.0833333333333333,-0.6099999999999999
2024-01-14,15:00,90.24,0.0,0.0,0.0,0.0,0.0,-3.54,-3.06,2024-01-14 15:00:00,0.3333333333333333,0.48
2024-01-14,16:00,99.38,13436701.17,15276591.16,7406589.8,36119882.13,36119.88,-3.14,-0.83,2024-01-14 16:00:00,0.0833333333333333,2.31
2024-01-14,17:00,99.38,64987290.74,59412870.15,32773891.4,157174052.29,157174.05,-2.95,0.72,2024-01-14 17:00:00,0.0,3.67
2024-01-14,18:00,99.38,77723048.64,96237391.1,46210128.76,220170568.5,220170.57,-2.62,1.52,2024-01-14 18:00:00,0.0,4.140000000000001
2024-01-14,19:00,99.38,94359090.85,104700349.0,49906880.99,248966320.84,248966.32,-2.38,2.77,2024-01-14 19:00:00,0.0,5.15
2024-01-14,20:00,99.38,80268260.94,103721398.0,39264930.2,223254589.14,223254.59,-1.86,2.1,2024-01-14 20:00:00,0.0,3.96
2024-01-14,21:00,99.38,65128529.2,60005060.79,27152293.97,152285883.96,152285.88,-1.32,1.63,2024-01-14 21:00:00,0.0,2.95
2024-01-14,22:00,99.38,27675226.39,30889455.88,13434956.72,71999638.99,71999.64,-0.96,0.87,2024-01-14 22:00:00,0.0,1.83
2024-01-14,23:00,99.38,497916.08,842152.49,143212.88,1483281.45,1483.28,-0.88,-0.59,2024-01-14 23:00:00,0.0,0.29000000000000004
2024-01-14,00:00,99.38,0.0,0.0,0.0,0.0,0.0,-1.34,-2.56,2024-01-14 00:00:00,0.0,-1.22
2024-01-15,01:00,92.45,0.0,0.0,0.0,0.0,0.0,-2.02,-3.14,2024-01-15 01:00:00,0.0,-1.12
2024-01-15,02:00,94.9,0.0,0.0,0.0,0.0,0.0,-2.99,-3.63,2024-01-15 02:00:00,0.0,-0.6399999999999997
2024-01-15,03:00,84.67,0.0,0.0,0.0,0.0,0.0,-3.06,-2.31,2024-01-15 03:00:00,0.0,0.75
2024-01-15,04:00,80.17,0.0,0.0,0.0,0.0,0.0,-3.44,-2.15,2024-01-15 04:00:00,0.0,1.29
2024-01-15,05:00,91.88,19188593.16,17311109.04,8804594.9,45304297.1,45304.3,-3.1,0.5,2024-01-15 05:00:00,0.0,3.6
2024-01-15,06:00,143.55,50986536.45,60852553.18,26444992.58,138284082.21,138284.08,-2.77,1.48,2024-01-15 06:00:00,0.0,4.25
2024-01-15,07:00,143.55,65451075.25,63316516.66,37392526.31,166160118.22,166160.12,-2.13,2.1,2024-01-15 07:00:00,0.0,4.23
2024-01-15,08:00,143.55,71883646.3,63121780.05,33031415.88,168036842.23,168036.84,-2.08,2.52,2024-01-15 08:00:00,0.0,4.6
2024-01-15,09:00,167.4,50704194.36,43933988.91,24683360.58,119321543.85,119321.54,-1.62,1.11,2024-01-15 09:00:00,0.0,2.7300000000000004
2024-01-15,10:00,167.4,19902901.8,16696360.15,7402474.37,44001736.32,44001.74,-1.58,0.26,2024-01-15 10:00:00,0.0,1.84
2024-01-15,11:00,167.4,0.0,0.0,0.0,0.0,0.0,-1.17,-2.44,2024-01-15 11:00:00,0.0,-1.27
2024-01-15,12:00,199.74,0.0,0.0,0.0,0.0,0.0,-1.72,-3.68,2024-01-15 12:00:00,0.0,-1.9600000000000002
2024-01-15,13:00,199.74,0.0,0.0,0.0,0.0,0.0,-2.73,-4.68,2024-01-15 13:00:00,0.0,-1.9499999999999997
2024-01-15,14:00,199.74,0.0,0.0,0.0,0.0,0.0,-3.62,-4.61,2024-01-15 14:00:00,0.0,-0.9900000000000002
2024-01-15,15:00,199.74,0.0,0.0,0.0,0.0,0.0,-3.91,-3.66,2024-01-15 15:00:00,0.0,0.25
2024-01-15,16:00,199.74,0.0,0.0,0.0,0.0,0.0,-3.96,-2.67,2024-01-15 16:00:00,0.0,1.29
2024-01-15,17:00,199.74,34146888.8,33334842.2,13513482.14,80995213.14,80995.21,-3.49,-1.79,2024-01-15 17:00:00,0.0,1.7000000000000002
2024-01-15,18:00,199.74,69369141.8,67869471.41,36094752.36,173333365.57,173333.37,-3.04,-0.15,2024-01-15 18:00:00,0.0,2.89
2024-01-15,19:00,175.93,99102799.8,86579101.44,47042688.2,232724589.44,232724.59,-2.83,0.37,2024-01-15 19:00:00,0.0,3.2
2024-01-15,20:00,175.93,86158340.59,88961940.03,45282860.56,220403141.18,220403.14,-2.33,1.5,2024-01-15 20:00:00,0.0,3.83
2024-01-15,21:00,175.93,90963298.31,97634907.57,43187634.6,231785840.48,231785.84,-1.93,2.11,2024-01-15 21:00:00,0.0,4.04
2024-01-15,22:00,167.96,61854469.39,59717094.17,29157440.57,150729004.13,150729.0,-1.64,1.24,2024-01-15 22:00:00,0.0,2.88
2024-01-15,23:00,167.96,26254911.29,20833633.66,10075030.62,57163575.57,57163.58,-1.51,-0.58,2024-01-15 23:00:00,0.0,0.93
2024-01-15,00:00,159.28,62627.08,0.0,0.0,62627.08,62.63,-1.29,-2.05,2024-01-15 00:00:00,0.0,-0.7599999999999998
2024-01-16,01:00,158.24,0.0,0.0,0.0,0.0,0.0,-1.62,-3.23,2024-01-16 01:00:00,0.0,-1.6099999999999999
2024-01-16,02:00,142.0,0.0,0.0,0.0,0.0,0.0,-2.34,-3.88,2024-01-16 02:00:00,0.0,-1.54
2024-01-16,03:00,102.64,0.0,0.0,0.0,0.0,0.0,-3.14,-3.57,2024-01-16 03:00:00,0.0,-0.4299999999999997
2024-01-16,04:00,92.0,0.0,0.0,0.0,0.0,0.0,-2.8,-2.61,2024-01-16 04:00:00,0.0,0.18999999999999995
2024-01-16,05:00,130.47,0.0,0.0,0.0,0.0,0.0,-3.42,-0.87,2024-01-16 05:00:00,0.0,2.55
2024-01-16,06:00,143.07,40611062.01,43132325.24,14957098.19,98700485.44,98700.49,-2.87,0.47,2024-01-16 06:00:00,0.0,3.34
2024-01-16,07:00,143.07,73468255.97,64413126.85,29896189.07,167777571.89,167777.57,-2.26,3.08,2024-01-16 07:00:00,0.0,5.34
2024-01-16,08:00,160.96,71705967.15,71650080.35,44658374.48,188014421.98,188014.42,-1.91,3.61,2024-01-16 08:00:00,0.0,5.52
2024-01-16,09:00,166.65,84325518.51,68594635.09,37119597.41,190039751.01,190039.75,-1.64,3.39,2024-01-16 09:00:00,0.0,5.03
2024-01-16,10:00,169.16,45075859.35,51356922.29,25708184.55,122140966.19,122140.97,-1.22,2.8,2024-01-16 10:00:00,0.0,4.02
2024-01-16,11:00,169.16,17564782.89,15205963.16,6279198.12,39049944.17,39049.94,-1.09,-0.13,2024-01-16 11:00:00,0.0,0.9600000000000001
2024-01-16,12:00,169.16,0.0,0.0,0.0,0.0,0.0,-0.92,-1.16,2024-01-16 12:00:00,0.0,-0.23999999999999988
2024-01-16,13:00,169.16,0.0,0.0,0.0,0.0,0.0,-1.62,-3.39,2024-01-16 13:00:00,0.0,-1.77
2024-01-16,14:00,169.16,0.0,0.0,0.0,0.0,0.0,-2.94,-3.46,2024-01-16 14:00:00,0.0,-0.52
2024-01-16,15:00,169.16,0.0,0.0,0.0,0.0,0.0,-3.44,-3.44,2024-01-16 15:00:00,0.0,0.0
2024-01-16,16:00,169.16,0.0,0.0,0.0,0.0,0.0,-3.91,-2.71,2024-01-16 16:00:00,0.0,1.2000000000000002
2024-01-16,17:00,169.16,0.0,0.0,0.0,0.0,0.0,-3.37,-1.73,2024-01-16 17:00:00,0.0,1.6400000000000001
2024-01-16,18:00,169.16,45785551.92,41799287.15,18871138.94,106455978.01,106455.98,-3.21,-0.2,2024-01-16 18:00:00,0.0,3.01
2024-01-16,19:00,169.16,70072526.66,74863028.38,37770630.42,182706185.46,182706.19,-2.54,0.38,2024-01-16 19:00:00,0.0,2.92
2024-01-16,20:00,169.16,96543871.71,88721893.76,47848206.24,233113971.71,233113.97,-2.38,1.92,2024-01-16 20:00:00,0.0,4.3
2024-01-16,21:00,169.16,86683435.82,86090299.81,39296535.73,212070271.36,212070.27,-2.26,2.42,2024-01-16 21:00:00,0.0,4.68
2024-01-16,22:00,159.97,83877366.24,72631222.86,41001715.81,197510304.91,197510.3,-1.13,2.05,2024-01-16 22:00:00,0.0,3.1799999999999997
2024-01-16,23:00,160.92,42377655.72,50515632.94,23966681.79,116859970.45,116859.97,-1.26,0.46,2024-01-16 23:00:00,0.0,1.72
2024-01-16,00:00,158.61,11302778.1,9604846.68,3912346.87,24819971.65,24819.97,-1.17,-0.37,2024-01-16 00:00:00,0.0,0.7999999999999999
2024-01-17,01:00,150.53,0.0,0.0,0.0,0.0,0.0,-0.97,-1.11,2024-01-17 01:00:00,0.0,-0.14000000000000012
2024-01-17,02:00,144.76,0.0,0.0,0.0,0.0,0.0,-1.45,-2.35,2024-01-17 02:00:00,0.0,-0.9000000000000001
